year,month,region,sales_rep,brand,channel,units_sold,revenue_usd,target_usd,achieved_pct
2022,3,East,Sarah Kim,PureLeaf,Wholesale,1788,23637.36,23100.1,102.3
2022,3,East,Sarah Kim,PureLeaf,E-Commerce,1168,22308.8,26203.1,85.1
2022,3,East,Sarah Kim,FrostDrink,Retail,990,24522.3,28616.48,85.7
2022,3,East,Sarah Kim,FrostDrink,Wholesale,1535,37791.7,39610.67,95.4
2022,3,East,Sarah Kim,FrostDrink,E-Commerce,275,2068.0,2556.34,80.9
2022,3,East,Sarah Kim,ZenWater,Retail,879,19680.81,23610.6,83.4
2022,3,East,Sarah Kim,ZenWater,Wholesale,1101,7695.99,9344.29,82.4
2022,3,East,Sarah Kim,ZenWater,E-Commerce,231,4492.95,4555.81,98.6
2022,3,East,Sarah Kim,BoostFuel,Retail,1540,37576.0,33064.3,113.6
2022,3,East,Sarah Kim,BoostFuel,Wholesale,1800,43884.0,43244.37,101.5
2022,3,East,Sarah Kim,BoostFuel,E-Commerce,1618,20953.1,18483.28,113.4
2022,3,West,James Okafor,NovaBev,Retail,872,19227.6,22952.7,83.8
2022,3,West,James Okafor,NovaBev,Wholesale,978,23550.24,25922.21,90.8
2022,3,West,James Okafor,NovaBev,E-Commerce,1755,25903.8,27623.98,93.8
2022,3,West,James Okafor,PureLeaf,Retail,1464,9325.68,10281.23,90.7
2022,3,West,James Okafor,PureLeaf,Wholesale,788,19660.6,22584.26,87.1
2022,3,West,James Okafor,PureLeaf,E-Commerce,1088,26732.16,30852.87,86.6
2022,3,West,James Okafor,FrostDrink,Retail,1641,36840.45,37852.51,97.3
2022,3,West,James Okafor,FrostDrink,Wholesale,1621,17814.79,15348.85,116.1
2022,3,West,James Okafor,FrostDrink,E-Commerce,864,18074.88,17484.68,103.4
2022,3,West,James Okafor,ZenWater,Retail,967,13160.87,12472.28,105.5
2022,3,West,James Okafor,ZenWater,Wholesale,1043,17021.76,19864.53,85.7
2022,3,West,James Okafor,ZenWater,E-Commerce,548,4658.0,5094.91,91.4
2022,3,West,James Okafor,BoostFuel,Retail,983,17094.37,16176.95,105.7
2022,3,West,James Okafor,BoostFuel,Wholesale,1394,10956.84,11334.41,96.7
2022,3,West,James Okafor,BoostFuel,E-Commerce,720,10216.8,11409.47,89.5
2022,3,West,Meera Patel,NovaBev,Retail,1847,26430.57,25506.89,103.6
2022,3,West,Meera Patel,NovaBev,Wholesale,1319,10763.04,11050.33,97.4
2022,3,West,Meera Patel,NovaBev,E-Commerce,907,22448.25,21767.21,103.1
2022,3,West,Meera Patel,PureLeaf,Retail,1068,20089.08,20746.68,96.8
2022,3,West,Meera Patel,PureLeaf,Wholesale,818,7345.64,7374.12,99.6
2022,3,West,Meera Patel,PureLeaf,E-Commerce,1189,8477.57,8499.15,99.7
2022,3,West,Meera Patel,FrostDrink,Retail,935,15427.5,19239.28,80.2
2022,3,West,Meera Patel,FrostDrink,Wholesale,804,4373.76,5169.85,84.6
2022,3,West,Meera Patel,FrostDrink,E-Commerce,1010,10594.9,11404.05,92.9
2022,3,West,Meera Patel,ZenWater,Retail,1604,32994.28,40894.47,80.7
2022,3,West,Meera Patel,ZenWater,Wholesale,1441,28675.9,33927.48,84.5
2022,3,West,Meera Patel,ZenWater,E-Commerce,786,16120.86,15186.61,106.2
2022,3,West,Meera Patel,BoostFuel,Retail,1842,22196.1,24518.86,90.5
2022,3,West,Meera Patel,BoostFuel,Wholesale,1471,14724.71,16966.27,86.8
2022,3,West,Meera Patel,BoostFuel,E-Commerce,1771,32196.78,38163.97,84.4
2022,4,North,Alice Sharma,NovaBev,Retail,1486,10312.84,11354.26,90.8
2022,4,North,Alice Sharma,NovaBev,Wholesale,280,3130.4,3212.82,97.4
2022,4,North,Alice Sharma,NovaBev,E-Commerce,1386,17047.8,15386.74,110.8
2022,4,North,Alice Sharma,PureLeaf,Retail,804,9270.12,9420.31,98.4
2022,4,North,Alice Sharma,PureLeaf,Wholesale,611,4668.04,4975.02,93.8
2022,4,North,Alice Sharma,PureLeaf,E-Commerce,949,14823.38,18016.26,82.3
2022,4,North,Alice Sharma,FrostDrink,Retail,1900,15751.0,19147.22,82.3
2022,4,North,Alice Sharma,FrostDrink,Wholesale,1186,28879.1,27956.6,103.3
2022,4,North,Alice Sharma,FrostDrink,E-Commerce,1982,23328.14,20903.6,111.6
2022,4,North,Alice Sharma,ZenWater,Retail,354,2768.28,3423.26,80.9
2022,4,North,Alice Sharma,ZenWater,Wholesale,1961,36337.33,40689.18,89.3
2022,4,North,Alice Sharma,ZenWater,E-Commerce,1013,24666.55,28905.13,85.3
2022,4,North,Alice Sharma,BoostFuel,Retail,949,6462.69,6513.29,99.2
2022,4,North,Alice Sharma,BoostFuel,Wholesale,741,11655.93,12027.92,96.9
2022,4,North,Alice Sharma,BoostFuel,E-Commerce,1577,31508.46,30086.31,104.7
2022,4,North,Raj Mehta,NovaBev,Retail,980,21021.0,25774.2,81.6
2022,4,North,Raj Mehta,NovaBev,Wholesale,421,7788.5,8089.06,96.3
2022,4,North,Raj Mehta,NovaBev,E-Commerce,1468,33294.24,35776.76,93.1
2022,4,North,Raj Mehta,PureLeaf,Retail,1449,13664.07,11959.98,114.2
2022,4,North,Raj Mehta,PureLeaf,Wholesale,1887,26965.23,30482.33,88.5
2022,4,North,Raj Mehta,PureLeaf,E-Commerce,1529,20136.93,18242.26,110.4
2022,4,North,Raj Mehta,FrostDrink,Retail,276,3060.84,3204.85,95.5
2022,4,North,Raj Mehta,FrostDrink,Wholesale,399,3870.3,4121.94,93.9
2022,4,North,Raj Mehta,FrostDrink,E-Commerce,995,13999.65,15654.33,89.4
2022,4,North,Raj Mehta,ZenWater,Retail,1721,32578.53,34731.22,93.8
2022,4,North,Raj Mehta,ZenWater,Wholesale,1402,27829.7,25375.38,109.7
2022,4,North,Raj Mehta,ZenWater,E-Commerce,1049,18986.9,22470.56,84.5
2022,4,North,Raj Mehta,BoostFuel,Retail,1460,19213.6,23644.42,81.3
2022,4,North,Raj Mehta,BoostFuel,Wholesale,267,5022.27,4705.4,106.7
2022,4,North,Raj Mehta,BoostFuel,E-Commerce,1110,26651.1,31772.91,83.9
2022,4,South,Carlos Rivera,NovaBev,Retail,403,9921.86,9891.44,100.3
2022,4,South,Carlos Rivera,NovaBev,Wholesale,1520,18498.4,18669.62,99.1
2022,4,South,Carlos Rivera,NovaBev,E-Commerce,588,14323.68,17612.46,81.3
2022,4,South,Carlos Rivera,PureLeaf,Retail,1887,26587.83,29648.29,89.7
2022,4,South,Carlos Rivera,PureLeaf,Wholesale,1514,26934.06,33356.15,80.7
2022,4,South,Carlos Rivera,PureLeaf,E-Commerce,303,6284.22,5953.84,105.5
2022,4,South,Carlos Rivera,FrostDrink,Retail,457,9478.18,8834.44,107.3
2022,4,South,Carlos Rivera,FrostDrink,Wholesale,1899,38549.7,35961.59,107.2
2022,4,South,Carlos Rivera,FrostDrink,E-Commerce,642,13648.92,12873.65,106.0
2022,4,South,Carlos Rivera,ZenWater,Retail,1785,14190.75,17173.82,82.6
2022,4,South,Carlos Rivera,ZenWater,Wholesale,205,2162.75,2689.62,80.4
2022,4,South,Carlos Rivera,ZenWater,E-Commerce,466,7362.8,8610.1,85.5
2022,4,South,Carlos Rivera,BoostFuel,Retail,425,7743.5,6661.83,116.2
2022,4,South,Carlos Rivera,BoostFuel,Wholesale,230,2796.8,3259.31,85.8
2022,4,South,Carlos Rivera,BoostFuel,E-Commerce,1405,16129.4,14834.18,108.7
2022,4,South,Priya Nair,NovaBev,Retail,307,2314.78,2357.34,98.2
2022,4,South,Priya Nair,NovaBev,Wholesale,432,8601.12,8949.45,96.1
2022,4,South,Priya Nair,NovaBev,E-Commerce,1793,21946.32,23865.89,92.0
2022,4,South,Priya Nair,PureLeaf,Retail,1125,16965.0,20835.84,81.4
2022,4,South,Priya Nair,PureLeaf,Wholesale,288,5627.52,6829.0,82.4
2022,4,South,Priya Nair,PureLeaf,E-Commerce,1549,23901.07,24694.99,96.8
2022,4,South,Priya Nair,FrostDrink,Retail,263,1635.86,1703.9,96.0
2022,4,South,Priya Nair,FrostDrink,Wholesale,1022,13827.66,12350.65,112.0
2022,4,South,Priya Nair,FrostDrink,E-Commerce,1658,38449.02,33811.93,113.7
2022,4,South,Priya Nair,ZenWater,Retail,365,4175.6,3797.01,110.0
2022,4,South,Priya Nair,ZenWater,Wholesale,458,4809.0,5305.44,90.6
2022,4,South,Priya Nair,ZenWater,E-Commerce,1323,25454.52,25514.64,99.8
2022,4,South,Priya Nair,BoostFuel,Retail,1423,22213.03,22912.43,96.9
2022,4,South,Priya Nair,BoostFuel,Wholesale,1439,19570.4,22843.32,85.7
2022,4,South,Priya Nair,BoostFuel,E-Commerce,434,9574.04,10630.69,90.1
2022,4,East,Tom Zhang,NovaBev,Retail,1774,28437.22,34016.52,83.6
2022,4,East,Tom Zhang,NovaBev,Wholesale,1080,15152.4,14264.43,106.2
2022,4,East,Tom Zhang,NovaBev,E-Commerce,894,19265.7,19448.57,99.1
2022,4,East,Tom Zhang,PureLeaf,Retail,1694,11688.6,11930.62,98.0
2022,4,East,Tom Zhang,PureLeaf,Wholesale,1562,15776.2,19427.4,81.2
2022,4,East,Tom Zhang,PureLeaf,E-Commerce,1606,37676.76,33036.99,114.0
2022,4,East,Tom Zhang,FrostDrink,Retail,1903,12769.13,13059.64,97.8
2022,4,East,Tom Zhang,FrostDrink,Wholesale,1724,34100.72,40058.38,85.1
2022,4,East,Tom Zhang,FrostDrink,E-Commerce,1339,8301.8,10233.21,81.1
2022,4,East,Tom Zhang,ZenWater,Retail,1350,15646.5,14064.52,111.2
2022,4,East,Tom Zhang,ZenWater,Wholesale,924,20762.28,25463.94,81.5
2022,4,East,Tom Zhang,ZenWater,E-Commerce,1066,23835.76,27135.21,87.8
2022,4,East,Tom Zhang,BoostFuel,Retail,789,13420.89,13295.52,100.9
2022,4,East,Tom Zhang,BoostFuel,Wholesale,1383,20952.45,19106.37,109.7
2022,4,East,Tom Zhang,BoostFuel,E-Commerce,1187,11252.76,10051.95,111.9
2022,4,East,Sarah Kim,NovaBev,Retail,1931,31147.03,27906.31,111.6
2022,4,East,Sarah Kim,NovaBev,Wholesale,770,12689.6,14883.49,85.3
2022,4,East,Sarah Kim,NovaBev,E-Commerce,1930,31304.6,36218.58,86.4
2022,4,East,Sarah Kim,PureLeaf,Retail,1473,25438.71,28162.68,90.3
2022,4,East,Sarah Kim,PureLeaf,Wholesale,253,4346.54,4838.27,89.8
2022,4,East,Sarah Kim,PureLeaf,E-Commerce,1620,16767.0,15461.96,108.4
2022,4,East,Sarah Kim,FrostDrink,Retail,1639,33189.75,40445.53,82.1
2022,4,East,Sarah Kim,FrostDrink,Wholesale,918,4700.16,5630.53,83.5
2022,4,East,Sarah Kim,FrostDrink,E-Commerce,1359,24665.85,21652.53,113.9
2022,4,East,Sarah Kim,ZenWater,Retail,1717,30322.22,26145.72,116.0
2022,4,East,Sarah Kim,ZenWater,Wholesale,1728,26974.08,26986.97,100.0
2022,4,East,Sarah Kim,ZenWater,E-Commerce,1129,13344.78,13318.37,100.2
2022,4,East,Sarah Kim,BoostFuel,Retail,1677,19268.73,23634.31,81.5
2022,4,East,Sarah Kim,BoostFuel,Wholesale,1421,9520.7,8292.94,114.8
2022,4,East,Sarah Kim,BoostFuel,E-Commerce,522,10486.98,9122.68,115.0
2022,4,West,James Okafor,NovaBev,Retail,367,3831.48,4271.24,89.7
2022,4,West,James Okafor,NovaBev,Wholesale,1194,20465.16,20785.92,98.5
2022,4,West,James Okafor,NovaBev,E-Commerce,641,12884.1,11538.06,111.7
2022,4,West,James Okafor,PureLeaf,Retail,1080,7797.6,8743.35,89.2
2022,4,West,James Okafor,PureLeaf,Wholesale,1414,20828.22,23262.06,89.5
2022,4,West,James Okafor,PureLeaf,E-Commerce,293,2757.13,3429.26,80.4
2022,4,West,James Okafor,FrostDrink,Retail,312,1606.8,1559.51,103.0
2022,4,West,James Okafor,FrostDrink,Wholesale,632,12861.2,14863.23,86.5
2022,4,West,James Okafor,FrostDrink,E-Commerce,792,9155.52,7810.5,117.2
2022,4,West,James Okafor,ZenWater,Retail,1729,23531.69,21217.92,110.9
2022,4,West,James Okafor,ZenWater,Wholesale,1290,24600.3,25832.9,95.2
2022,4,West,James Okafor,ZenWater,E-Commerce,1906,34994.16,34702.55,100.8
2022,4,West,James Okafor,BoostFuel,Retail,1013,22529.12,19530.97,115.4
2022,4,West,James Okafor,BoostFuel,Wholesale,238,3379.6,2977.92,113.5
2022,4,West,James Okafor,BoostFuel,E-Commerce,841,13893.32,14995.89,92.6
2022,4,West,Meera Patel,NovaBev,Retail,1653,29423.4,28417.3,103.5
2022,4,West,Meera Patel,NovaBev,Wholesale,1029,5577.18,5465.12,102.1
2022,4,West,Meera Patel,NovaBev,E-Commerce,1841,44091.95,45592.79,96.7
2022,4,West,Meera Patel,PureLeaf,Retail,1612,37720.8,33392.41,113.0
2022,4,West,Meera Patel,PureLeaf,Wholesale,1929,13734.48,14067.82,97.6
2022,4,West,Meera Patel,PureLeaf,E-Commerce,1020,15789.6,15920.76,99.2
2022,4,West,Meera Patel,FrostDrink,Retail,835,16633.2,15612.4,106.5
2022,4,West,Meera Patel,FrostDrink,Wholesale,1795,15006.2,15819.44,94.9
2022,4,West,Meera Patel,FrostDrink,E-Commerce,433,6759.13,6269.51,107.8
2022,4,West,Meera Patel,ZenWater,Retail,1789,21450.11,24473.54,87.6
2022,4,West,Meera Patel,ZenWater,Wholesale,1877,33617.07,30560.47,110.0
2022,4,West,Meera Patel,ZenWater,E-Commerce,410,3251.3,3020.16,107.7
2022,4,West,Meera Patel,BoostFuel,Retail,1433,11549.98,13324.76,86.7
2022,4,West,Meera Patel,BoostFuel,Wholesale,354,3023.16,3504.26,86.3
2022,4,West,Meera Patel,BoostFuel,E-Commerce,1211,17293.08,18598.61,93.0
2022,5,North,Alice Sharma,NovaBev,Retail,1386,19376.28,23632.51,82.0
2022,5,North,Alice Sharma,NovaBev,Wholesale,1356,24218.16,30142.23,80.3
2022,5,North,Alice Sharma,NovaBev,E-Commerce,861,19183.08,21118.4,90.8
2022,5,North,Alice Sharma,PureLeaf,Retail,509,7024.2,7288.09,96.4
2022,5,North,Alice Sharma,PureLeaf,Wholesale,1493,16512.58,15849.92,104.2
2022,5,North,Alice Sharma,PureLeaf,E-Commerce,315,3792.6,3336.26,113.7
2022,5,North,Alice Sharma,FrostDrink,Retail,1145,16075.8,14030.25,114.6
2022,5,North,Alice Sharma,FrostDrink,Wholesale,1903,20438.22,22642.82,90.3
2022,5,North,Alice Sharma,FrostDrink,E-Commerce,1951,13286.31,14450.61,91.9
2022,5,North,Alice Sharma,ZenWater,Retail,987,14064.75,15073.57,93.3
2022,5,North,Alice Sharma,ZenWater,Wholesale,1821,36019.38,31207.52,115.4
2022,5,North,Alice Sharma,ZenWater,E-Commerce,1858,30526.94,28246.45,108.1
2022,5,North,Alice Sharma,BoostFuel,Retail,1439,20879.89,19007.89,109.8
2022,5,North,Alice Sharma,BoostFuel,Wholesale,326,4567.26,5363.73,85.2
2022,5,North,Alice Sharma,BoostFuel,E-Commerce,1914,22719.18,25802.77,88.0
2022,5,North,Raj Mehta,NovaBev,Retail,1233,22095.36,19127.0,115.5
2022,5,North,Raj Mehta,NovaBev,Wholesale,1649,22690.24,23274.94,97.5
2022,5,North,Raj Mehta,NovaBev,E-Commerce,1270,21844.0,21746.99,100.4
2022,5,North,Raj Mehta,PureLeaf,Retail,779,9932.25,11519.28,86.2
2022,5,North,Raj Mehta,PureLeaf,Wholesale,1590,26966.4,31434.48,85.8
2022,5,North,Raj Mehta,PureLeaf,E-Commerce,1525,17827.25,17504.15,101.8
2022,5,North,Raj Mehta,FrostDrink,Retail,1342,24920.94,24015.28,103.8
2022,5,North,Raj Mehta,FrostDrink,Wholesale,1682,37054.46,45790.57,80.9
2022,5,North,Raj Mehta,FrostDrink,E-Commerce,1434,32221.98,31685.32,101.7
2022,5,North,Raj Mehta,ZenWater,Retail,1393,25450.11,30965.11,82.2
2022,5,North,Raj Mehta,ZenWater,Wholesale,835,20332.25,22963.08,88.5
2022,5,North,Raj Mehta,ZenWater,E-Commerce,1002,7595.16,8609.37,88.2
2022,5,North,Raj Mehta,BoostFuel,Retail,373,4173.87,4176.67,99.9
2022,5,North,Raj Mehta,BoostFuel,Wholesale,1821,21068.97,18985.62,111.0
2022,5,North,Raj Mehta,BoostFuel,E-Commerce,1639,35369.62,40516.25,87.3
2022,5,South,Carlos Rivera,NovaBev,Retail,1603,37269.75,33072.47,112.7
2022,5,South,Carlos Rivera,NovaBev,Wholesale,1573,21188.31,21076.67,100.5
2022,5,South,Carlos Rivera,NovaBev,E-Commerce,942,10531.56,12958.74,81.3
2022,5,South,Carlos Rivera,PureLeaf,Retail,899,21531.05,22489.36,95.7
2022,5,South,Carlos Rivera,PureLeaf,Wholesale,663,16575.0,15116.04,109.7
2022,5,South,Carlos Rivera,PureLeaf,E-Commerce,805,17621.45,15691.13,112.3
2022,5,South,Carlos Rivera,FrostDrink,Retail,1778,28092.4,32178.65,87.3
2022,5,South,Carlos Rivera,FrostDrink,Wholesale,1278,7348.5,7236.11,101.6
2022,5,South,Carlos Rivera,FrostDrink,E-Commerce,1769,30709.84,33439.9,91.8
2022,5,South,Carlos Rivera,ZenWater,Retail,515,4243.6,5018.22,84.6
2022,5,South,Carlos Rivera,ZenWater,Wholesale,1779,31114.71,37681.86,82.6
2022,5,South,Carlos Rivera,ZenWater,E-Commerce,1676,23045.0,23375.54,98.6
2022,5,South,Carlos Rivera,BoostFuel,Retail,1585,30733.15,38042.58,80.8
2022,5,South,Carlos Rivera,BoostFuel,Wholesale,1450,15515.0,17833.17,87.0
2022,5,South,Carlos Rivera,BoostFuel,E-Commerce,1119,10831.92,10243.39,105.7
2022,5,South,Priya Nair,NovaBev,Retail,1856,38400.64,46525.82,82.5
2022,5,South,Priya Nair,NovaBev,Wholesale,597,7378.92,9067.6,81.4
2022,5,South,Priya Nair,NovaBev,E-Commerce,1102,15681.46,15096.68,103.9
2022,5,South,Priya Nair,PureLeaf,Retail,982,14788.92,15047.2,98.3
2022,5,South,Priya Nair,PureLeaf,Wholesale,531,11331.54,13263.61,85.4
2022,5,South,Priya Nair,PureLeaf,E-Commerce,483,10848.18,9447.38,114.8
2022,5,South,Priya Nair,FrostDrink,Retail,1184,26616.32,28527.81,93.3
2022,5,South,Priya Nair,FrostDrink,Wholesale,410,7884.3,8328.69,94.7
2022,5,South,Priya Nair,FrostDrink,E-Commerce,455,4868.5,5624.32,86.6
2022,5,South,Priya Nair,ZenWater,Retail,758,10604.42,11191.28,94.8
2022,5,South,Priya Nair,ZenWater,Wholesale,1901,26138.75,32113.16,81.4
2022,5,South,Priya Nair,ZenWater,E-Commerce,654,13949.82,16793.52,83.1
2022,5,South,Priya Nair,BoostFuel,Retail,254,3378.2,3407.19,99.1
2022,5,South,Priya Nair,BoostFuel,Wholesale,965,9379.8,11704.21,80.1
2022,5,South,Priya Nair,BoostFuel,E-Commerce,967,9176.83,8970.11,102.3
2022,5,East,Tom Zhang,NovaBev,Retail,402,8755.56,9718.53,90.1
2022,5,East,Tom Zhang,NovaBev,Wholesale,1820,14414.4,12473.09,115.6
2022,5,East,Tom Zhang,NovaBev,E-Commerce,1899,27440.55,32446.92,84.6
2022,5,East,Tom Zhang,PureLeaf,Retail,1754,33518.94,34505.76,97.1
2022,5,East,Tom Zhang,PureLeaf,Wholesale,210,4855.2,4163.83,116.6
2022,5,East,Tom Zhang,PureLeaf,E-Commerce,641,13909.7,14876.73,93.5
2022,5,East,Tom Zhang,FrostDrink,Retail,1689,29017.02,29577.1,98.1
2022,5,East,Tom Zhang,FrostDrink,Wholesale,1789,19249.64,18681.01,103.0
2022,5,East,Tom Zhang,FrostDrink,E-Commerce,297,2901.69,3208.05,90.5
2022,5,East,Tom Zhang,ZenWater,Retail,1475,20856.5,18652.87,111.8
2022,5,East,Tom Zhang,ZenWater,Wholesale,1223,20705.39,17735.7,116.7
2022,5,East,Tom Zhang,ZenWater,E-Commerce,1255,20707.5,23553.08,87.9
2022,5,East,Tom Zhang,BoostFuel,Retail,796,10809.68,11846.59,91.2
2022,5,East,Tom Zhang,BoostFuel,Wholesale,692,11355.72,10503.2,108.1
2022,5,East,Tom Zhang,BoostFuel,E-Commerce,1568,10521.28,13044.93,80.7
2022,5,East,Sarah Kim,NovaBev,Retail,338,8135.66,8685.9,93.7
2022,5,East,Sarah Kim,NovaBev,Wholesale,1810,44833.7,48046.52,93.3
2022,5,East,Sarah Kim,NovaBev,E-Commerce,999,22447.53,19471.3,115.3
2022,5,East,Sarah Kim,PureLeaf,Retail,992,24423.04,23237.55,105.1
2022,5,East,Sarah Kim,PureLeaf,Wholesale,233,2828.62,2480.77,114.0
2022,5,East,Sarah Kim,PureLeaf,E-Commerce,693,13624.38,15004.57,90.8
2022,5,East,Sarah Kim,FrostDrink,Retail,1780,29619.2,34141.21,86.8
2022,5,East,Sarah Kim,FrostDrink,Wholesale,473,2785.97,2976.55,93.6
2022,5,East,Sarah Kim,FrostDrink,E-Commerce,1866,33326.76,39397.34,84.6
2022,5,East,Sarah Kim,ZenWater,Retail,1602,22892.58,25826.39,88.6
2022,5,East,Sarah Kim,ZenWater,Wholesale,1493,12914.45,11673.9,110.6
2022,5,East,Sarah Kim,ZenWater,E-Commerce,1666,34186.32,35316.92,96.8
2022,5,East,Sarah Kim,BoostFuel,Retail,800,7224.0,8426.39,85.7
2022,5,East,Sarah Kim,BoostFuel,Wholesale,285,3223.35,3139.64,102.7
2022,5,East,Sarah Kim,BoostFuel,E-Commerce,1015,25151.7,26842.2,93.7
2022,5,West,James Okafor,NovaBev,Retail,718,4114.14,4561.59,90.2
2022,5,West,James Okafor,NovaBev,Wholesale,785,9529.9,11076.95,86.0
2022,5,West,James Okafor,NovaBev,E-Commerce,1973,35731.03,34276.3,104.2
2022,5,West,James Okafor,PureLeaf,Retail,1837,22705.32,27377.95,82.9
2022,5,West,James Okafor,PureLeaf,Wholesale,1722,23746.38,29269.59,81.1
2022,5,West,James Okafor,PureLeaf,E-Commerce,894,21876.18,22936.77,95.4
2022,5,West,James Okafor,FrostDrink,Retail,1218,15042.3,17583.19,85.5
2022,5,West,James Okafor,FrostDrink,Wholesale,746,15680.92,17889.3,87.7
2022,5,West,James Okafor,FrostDrink,E-Commerce,361,4913.21,6131.88,80.1
2022,5,West,James Okafor,ZenWater,Retail,569,9052.79,8858.02,102.2
2022,5,West,James Okafor,ZenWater,Wholesale,363,4196.28,4063.07,103.3
2022,5,West,James Okafor,ZenWater,E-Commerce,1113,18976.65,19364.65,98.0
2022,5,West,James Okafor,BoostFuel,Retail,1612,22374.56,23020.11,97.2
2022,5,West,James Okafor,BoostFuel,Wholesale,1688,37811.2,37471.8,100.9
2022,5,West,James Okafor,BoostFuel,E-Commerce,1090,11434.1,14201.28,80.5
2022,5,West,Meera Patel,NovaBev,Retail,317,2060.5,2276.86,90.5
2022,5,West,Meera Patel,NovaBev,Wholesale,944,14405.44,16565.67,87.0
2022,5,West,Meera Patel,NovaBev,E-Commerce,527,12679.62,11501.83,110.2
2022,5,West,Meera Patel,PureLeaf,Retail,1444,26800.64,27477.87,97.5
2022,5,West,Meera Patel,PureLeaf,Wholesale,458,2903.72,3372.4,86.1
2022,5,West,Meera Patel,PureLeaf,E-Commerce,950,11628.0,14299.96,81.3
2022,5,West,Meera Patel,FrostDrink,Retail,266,4548.6,5101.82,89.2
2022,5,West,Meera Patel,FrostDrink,Wholesale,959,11929.96,13781.89,86.6
2022,5,West,Meera Patel,FrostDrink,E-Commerce,1375,10656.25,10621.94,100.3
2022,5,West,Meera Patel,ZenWater,Retail,843,15165.57,14404.94,105.3
2022,5,West,Meera Patel,ZenWater,Wholesale,432,2384.64,2204.41,108.2
2022,5,West,Meera Patel,ZenWater,E-Commerce,1260,16052.4,17251.02,93.1
2022,5,West,Meera Patel,BoostFuel,Retail,736,15088.0,17073.81,88.4
2022,5,West,Meera Patel,BoostFuel,Wholesale,639,15930.27,15360.46,103.7
2022,5,West,Meera Patel,BoostFuel,E-Commerce,1205,10845.0,9807.04,110.6
2022,6,North,Alice Sharma,NovaBev,Retail,351,4928.04,5960.32,82.7
2022,6,North,Alice Sharma,NovaBev,Wholesale,1111,27719.45,32548.32,85.2
2022,6,North,Alice Sharma,NovaBev,E-Commerce,1931,47753.63,53347.3,89.5
2022,6,North,Alice Sharma,PureLeaf,Retail,1653,10413.9,11110.26,93.7
2022,6,North,Alice Sharma,PureLeaf,Wholesale,814,17932.42,20348.34,88.1
2022,6,North,Alice Sharma,PureLeaf,E-Commerce,1634,29003.5,33860.96,85.7
2022,6,North,Alice Sharma,FrostDrink,Retail,1241,11764.68,14635.89,80.4
2022,6,North,Alice Sharma,FrostDrink,Wholesale,1822,14175.16,16530.35,85.8
2022,6,North,Alice Sharma,FrostDrink,E-Commerce,253,3091.66,3335.63,92.7
2022,6,North,Alice Sharma,ZenWater,Retail,1157,24377.99,26100.51,93.4
2022,6,North,Alice Sharma,ZenWater,Wholesale,1453,32954.04,28877.6,114.1
2022,6,North,Alice Sharma,ZenWater,E-Commerce,1015,25364.85,28853.73,87.9
2022,6,North,Alice Sharma,BoostFuel,Retail,1276,16868.72,17101.06,98.6
2022,6,North,Alice Sharma,BoostFuel,Wholesale,1377,8922.96,11055.12,80.7
2022,6,North,Alice Sharma,BoostFuel,E-Commerce,1515,9817.2,10173.89,96.5
2022,6,North,Raj Mehta,NovaBev,Retail,1259,14969.51,17981.14,83.3
2022,6,North,Raj Mehta,NovaBev,Wholesale,1797,28805.91,31257.71,92.2
2022,6,North,Raj Mehta,NovaBev,E-Commerce,1772,43112.76,44106.39,97.7
2022,6,North,Raj Mehta,PureLeaf,Retail,1978,12085.58,10872.97,111.2
2022,6,North,Raj Mehta,PureLeaf,Wholesale,513,5684.04,5199.68,109.3
2022,6,North,Raj Mehta,PureLeaf,E-Commerce,1652,15710.52,19308.12,81.4
2022,6,North,Raj Mehta,FrostDrink,Retail,1262,28899.8,34343.76,84.1
2022,6,North,Raj Mehta,FrostDrink,Wholesale,713,6367.09,7847.7,81.1
2022,6,North,Raj Mehta,FrostDrink,E-Commerce,762,5715.0,5550.01,103.0
2022,6,North,Raj Mehta,ZenWater,Retail,1292,8876.04,9820.41,90.4
2022,6,North,Raj Mehta,ZenWater,Wholesale,1412,33647.96,30676.1,109.7
2022,6,North,Raj Mehta,ZenWater,E-Commerce,1549,27092.01,32803.02,82.6
2022,6,North,Raj Mehta,BoostFuel,Retail,891,19468.35,20937.18,93.0
2022,6,North,Raj Mehta,BoostFuel,Wholesale,1890,42109.2,37160.91,113.3
2022,6,North,Raj Mehta,BoostFuel,E-Commerce,1513,30895.46,29531.81,104.6
2022,6,South,Carlos Rivera,NovaBev,Retail,631,12834.54,13048.04,98.4
2022,6,South,Carlos Rivera,NovaBev,Wholesale,1508,8459.88,10199.22,82.9
2022,6,South,Carlos Rivera,NovaBev,E-Commerce,1317,14210.43,17516.63,81.1
2022,6,South,Carlos Rivera,PureLeaf,Retail,1189,11771.1,13806.79,85.3
2022,6,South,Carlos Rivera,PureLeaf,Wholesale,1031,11289.45,9925.56,113.7
2022,6,South,Carlos Rivera,PureLeaf,E-Commerce,322,2627.52,2670.21,98.4
2022,6,South,Carlos Rivera,FrostDrink,Retail,1151,10451.08,11419.52,91.5
2022,6,South,Carlos Rivera,FrostDrink,Wholesale,840,18673.2,18257.28,102.3
2022,6,South,Carlos Rivera,FrostDrink,E-Commerce,1962,23367.42,23589.1,99.1
2022,6,South,Carlos Rivera,ZenWater,Retail,1757,21804.37,23432.29,93.1
